Datum,Nachricht
2025-04-24T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-07-08T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-07-08T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-07-08T19:30:00.000+02:00,FH Preis=139.15 | H2_EMA20=137.54 | Abstand=1.17%
2025-07-08T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.17% > Max=0.5%
2025-07-09T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-07-09T19:30:00.000+02:00,FH Preis=140.64 | H2_EMA20=137.83 | Abstand=2.04%
2025-07-09T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.04% > Max=0.5%
2025-07-10T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-07-10T19:30:00.000+02:00,FH Preis=145.82 | H2_EMA20=139.42 | Abstand=4.59%
2025-07-10T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.59% > Max=0.5%
2025-07-11T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-07-11T21:30:00.000+02:00,FH Preis=147.39 | H2_EMA20=142.00 | Abstand=3.8%
2025-07-11T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.8% > Max=0.5%
2025-07-15T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-08-07T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-08-07T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-07T19:30:00.000+02:00,FH Preis=175.75 | H2_EMA20=171.07 | Abstand=2.74%
2025-08-07T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.74% > Max=0.5%
2025-08-08T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-08T19:30:00.000+02:00,FH Preis=176.48 | H2_EMA20=171.44 | Abstand=2.94%
2025-08-08T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.94% > Max=0.5%
2025-08-11T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-11T19:30:00.000+02:00,FH Preis=178.81 | H2_EMA20=172.40 | Abstand=3.72%
2025-08-11T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.72% > Max=0.5%
2025-08-13T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-13T19:30:00.000+02:00,FH Preis=186.65 | H2_EMA20=175.71 | Abstand=6.23%
2025-08-13T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=6.23% > Max=0.5%
2025-08-14T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-08-26T17:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-08-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-26T19:30:00.000+02:00,FH Preis=169.77 | H2_EMA20=166.62 | Abstand=1.89%
2025-08-26T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.89% > Max=0.5%
2025-08-27T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-27T21:30:00.000+02:00,FH Preis=167.68 | H2_EMA20=166.69 | Abstand=0.59%
2025-08-27T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.59% > Max=0.5%
2025-08-28T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-28T19:30:00.000+02:00,FH Preis=170.97 | H2_EMA20=167.01 | Abstand=2.37%
2025-08-28T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.37% > Max=0.5%
2025-08-29T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2025-08-29T17:30:00.000+02:00,FH Preis=169.09 | H2_EMA20=166.44 | Abstand=1.59%
2025-08-29T17:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.59% > Max=0.5%
2025-09-03T17:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-11-05T17:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-11-06T15:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2025-11-06T15:30:00.000+01:00,FH Preis=259.65 | H2_EMA20=253.87 | Abstand=2.28%
2025-11-06T15:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.28% > Max=0.5%
2025-11-10T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2025-11-10T19:30:00.000+01:00,FH Preis=248.90 | H2_EMA20=243.85 | Abstand=2.07%
2025-11-10T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.07% > Max=0.5%
2025-11-12T17:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2026-02-02T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2026-02-03T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2026-02-03T19:30:00.000+01:00,FH Preis=252.65 | H2_EMA20=245.23 | Abstand=3.02%
2026-02-03T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.02% > Max=0.5%
2026-02-09T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
