time,open,high,low,close
1770786480,25226.1,25232.7,25226.1,25231.5
1770786540,25231.2,25235,25231,25232.4
1770786600,25232.6,25233.1,25228.7,25228.7
1770786660,25229.3,25236.3,25229.3,25234.8
1770786720,25234.7,25237.3,25233.9,25235.1
1770786780,25235,25235.2,25234.4,25234.9
1770786840,25234.8,25236.7,25231.1,25231.1
1770786900,25231.6,25235.7,25231.4,25234.2
1770786960,25234.3,25239.7,25234,25239.7
1770787020,25239.6,25243.9,25239.6,25240.6
1770787080,25240.5,25241.8,25233.3,25234
1770787140,25234.1,25235.3,25231.4,25234.2
1770787200,25234.1,25234.3,25229.3,25229.3
1770787260,25229.4,25235.4,25229.4,25234
1770787320,25234.3,25236.7,25232.1,25232.6
1770787380,25232.5,25232.7,25229.8,25230.6
1770787440,25230.7,25232.1,25228.5,25231.9
1770787500,25231.7,25232.6,25227.6,25228.1
1770787560,25228.2,25230.1,25226.6,25227.1
1770787620,25227.4,25230.9,25226.6,25229.1
1770787680,25229.2,25229.2,25222.5,25223
1770787740,25223.1,25223.8,25218.9,25222.4
1770787800,25222.5,25224.4,25216.7,25217.6
1770787860,25217,25218.2,25209.3,25212.9
1770787920,25212.8,25216.3,25209.4,25210.4
1770787980,25210.3,25213.8,25208.3,25211.5
1770788040,25211.4,25215.6,25211.2,25215.5
1770788100,25215.4,25215.5,25209.9,25214.5
1770788160,25214.4,25217.6,25211.6,25216.7
1770788220,25217.1,25220.7,25214.8,25216.9
1770788280,25216.8,25220.7,25216.6,25217.9
1770788340,25218,25220.3,25218,25218.5
1770788400,25218.4,25218.5,25211.6,25213.9
1770788460,25214,25214,25209.9,25210.9
1770788520,25210.8,25210.9,25206.1,25206.1
1770788580,25205.6,25207.8,25201.1,25203.6
1770788640,25203.7,25205.7,25201.5,25202.6
1770788700,25202.4,25204.8,25201.2,25201.9
1770788760,25202.1,25204.8,25201.4,25203.7
1770788820,25203.9,25204,25198.8,25198.8
1770788880,25199.8,25202.7,25198.3,25201.1
1770788940,25200.7,25203.5,25199.8,25201.3
1770789000,25200.9,25206.6,25200.8,25206.4
1770789060,25206.3,25207.1,25203.9,25204.8
1770789120,25204.6,25206.6,25204,25204.8
1770789180,25204.9,25209.4,25204.9,25208.8
1770789240,25208.9,25210.2,25207.3,25208.3
1770789300,25208.1,25208.3,25205.5,25207.3
1770789360,25207.2,25207.4,25204.6,25207.1
1770789420,25206.9,25208,25204.2,25205
1770789480,25203.6,25205,25201.4,25204.1
1770789540,25203.6,25204.9,25200.9,25204.9
1770789600,25206,25214,25203.8,25213.4
1770789660,25213.5,25224.6,25213.3,25221.3
1770789720,25222.4,25226.4,25219.1,25220.6
1770789780,25220.5,25228.5,25218.5,25226.8
1770789840,25227,25229.6,25224.3,25226.3
1770789900,25225.8,25231.3,25225.8,25231.3
1770789960,25231.2,25233.9,25227.7,25232
1770790020,25232.4,25233.4,25223.2,25226.1
1770790080,25225.3,25229.4,25225.3,25229.4
1770790140,25229.8,25231.9,25225.7,25227.7
1770790200,25226.9,25226.9,25214.1,25216.6
1770790260,25216.5,25216.7,25212.8,25214.4
1770790320,25214.2,25217.3,25209.7,25210.6
1770790380,25210.5,25211.4,25207.1,25207.4
1770790440,25207.5,25211.7,25205.6,25209.1
1770790500,25208.9,25208.9,25198.8,25200.7
1770790560,25200.9,25201.7,25195.5,25196.7
1770790620,25196.8,25201.2,25195.8,25200.2
1770790680,25200.3,25201.2,25194.8,25198.8
1770790740,25198.9,25201.5,25196.7,25198.6
1770790800,25198.9,25203.7,25197.8,25201.1
1770790860,25201,25201.8,25196.9,25198.4
1770790920,25198.5,25202.8,25197.1,25201.2
1770790980,25201.4,25203.9,25194,25200.7
1770791040,25200.6,25207.3,25200.6,25205.7
1770791100,25205.6,25209.1,25203.2,25203.7
1770791160,25204,25205,25197.2,25199.1
1770791220,25199,25201.7,25196.5,25196.5
1770791280,25196.3,25196.5,25191.1,25193.1
1770791340,25192.7,25194.8,25190.7,25192.6
1770791400,25192.7,25200.8,25192.7,25198.7
1770791460,25198.8,25198.8,25188.8,25196.4
1770791520,25196.2,25198.8,25192.3,25195.4
1770791580,25193,25193.7,25190.9,25193
1770791640,25193.1,25193.7,25189.3,25190.6
1770791700,25190.5,25193.2,25189.4,25193
1770791760,25192.8,25197.1,25192.5,25196.6
1770791820,25196.5,25198.4,25195,25197.1
1770791880,25197.2,25200.5,25197,25197.4
1770791940,25197.3,25203,25196.8,25201.1
1770792000,25201.2,25201.3,25196.4,25200.4
1770792060,25200.1,25204.3,25200.1,25202
1770792120,25202.1,25203.6,25199.2,25200.5
1770792180,25200.6,25200.7,25197.6,25200.3
1770792240,25200.4,25201.1,25194.7,25196
1770792300,25196.2,25197.3,25185.3,25189
1770792360,25189.1,25195.8,25189.1,25190.1
1770792420,25190.2,25194.8,25190.1,25190.3
1770792480,25190.1,25191.5,25186.7,25186.9
1770792540,25187.1,25192.7,25185.7,25192.5
1770792600,25193.2,25193.5,25185.6,25189.8
1770792660,25189.5,25191.5,25188.4,25189
1770792720,25189.7,25194.7,25189.7,25191.2
1770792780,25191,25193.1,25190,25191.5
1770792840,25191.3,25195.2,25190.8,25194.4
1770792900,25194.3,25195.4,25188.6,25192.3
1770792960,25192.7,25193.9,25190.5,25190.6
1770793020,25190.4,25192,25188.6,25190.1
1770793080,25190,25191.6,25184.4,25186.6
1770793140,25186.7,25189.8,25185.6,25185.8
1770793200,25187,25192.3,25182.8,25192.2
1770793260,25192.3,25194.5,25189.1,25192.9
1770793320,25192.8,25192.8,25185.6,25189.4
1770793380,25189.5,25193.9,25189.2,25189.7
1770793440,25190.2,25202.6,25189.1,25199.3
1770793500,25199.4,25203,25197.4,25201.3
1770793560,25201.2,25205.1,25198.8,25198.8
1770793620,25198.9,25201.8,25197.3,25198.1
1770793680,25197.8,25199.3,25195.7,25196.2
1770793740,25195.3,25195.9,25190,25192
1770793800,25193.2,25193.2,25182.3,25182.3
1770793860,25182.9,25183.1,25176.6,25180.8
1770793920,25180.7,25184.7,25179.5,25182.7
1770793980,25182.5,25184,25180.7,25181.7
1770794040,25181.6,25181.6,25169.6,25172.8
1770794100,25173.1,25179.4,25172.2,25177.8
1770794160,25177.4,25178.1,25171.8,25173.6
1770794220,25173.7,25181.1,25173.7,25180.4
1770794280,25179.9,25184.6,25178.3,25183.9
1770794340,25184.3,25186.5,25182,25185
1770794400,25185.2,25188.8,25184,25188.8
1770794460,25188.7,25197.1,25188.7,25195.1
1770794520,25195.2,25199.8,25195.2,25199.8
1770794580,25200.1,25200.7,25196.3,25198
1770794640,25198.1,25203,25197.2,25202.4
1770794700,25202.5,25203.8,25199.5,25199.5
1770794760,25200,25207.1,25199.2,25204.4
1770794820,25205.1,25206.3,25201.9,25203.8
1770794880,25203.9,25204.7,25199.7,25200.1
1770794940,25200.2,25201.7,25199.3,25201.2
1770795000,25201.3,25201.3,25195.9,25197.5
1770795060,25197.4,25197.4,25191.3,25196.2
1770795120,25196.1,25196.1,25184.8,25184.8
1770795180,25184.7,25189.1,25183,25185.9
1770795240,25185.8,25188.3,25182.5,25187.9
1770795300,25187.8,25191.1,25186.2,25186.9
1770795360,25187.1,25188.4,25184.1,25186.8
1770795420,25186.9,25187.6,25181.2,25184.2
1770795480,25184.1,25188.9,25181,25186.1
1770795540,25185.7,25185.7,25179.7,25182.3
1770795600,25182.5,25187.2,25181.6,25182
1770795660,25181.8,25181.8,25178.1,25180.3
1770795720,25180.6,25184.8,25178.3,25184.2
1770795780,25184.4,25187.4,25182.9,25184
1770795840,25184.1,25191.2,25184.1,25189.6
1770795900,25189.7,25196.4,25189.6,25195
1770795960,25194.8,25200,25194.5,25199.7
1770796020,25201.1,25203.4,25198.9,25200.5
1770796080,25200.4,25200.4,25192.7,25196.2
1770796140,25195.6,25196.8,25191.8,25191.9
1770796200,25191.8,25193.7,25190.2,25190.5
1770796260,25190.8,25192.3,25187.8,25191.2
1770796320,25191.3,25194.2,25188.4,25188.8
1770796380,25188.9,25192.6,25188.9,25191
1770796440,25191.3,25191.4,25188.3,25188.8
1770796500,25189.1,25189.1,25183.8,25184.5
1770796560,25184.8,25186.6,25179.5,25185.3
1770796620,25185.2,25186.4,25181.3,25184.4
1770796680,25184.7,25189.6,25184.2,25189.1
1770796740,25189.3,25191.3,25185.8,25187.1
1770796800,25187.2,25196.2,25187.2,25191.2
1770796860,25188.8,25192.8,25178.7,25179.8
1770796920,25179.9,25187.3,25179.3,25183.4
1770796980,25183.8,25184.9,25179.9,25183
1770797040,25183.2,25190.4,25182.3,25186.7
1770797100,25186.3,25186.3,25176.5,25178.1
1770797160,25178.5,25180,25171.3,25171.9
1770797220,25171.3,25171.3,25163,25164.5
1770797280,25165.3,25167.8,25161.7,25165.8
1770797340,25166.2,25166.2,25154,25158.7
1770797400,25158.5,25161.4,25153.6,25160.9
1770797460,25161.4,25167.8,25159.4,25165.3
1770797520,25165.7,25166.2,25156.9,25157.4
1770797580,25157,25158.3,25148.2,25148.5
1770797640,25148.8,25148.8,25142,25143.8
1770797700,25145.3,25150.3,25142.3,25145.8
1770797760,25145.5,25146.8,25139.3,25141.7
1770797820,25140.9,25149.2,25138.5,25147.6
1770797880,25147.7,25150.3,25142.1,25144.7
1770797940,25144.5,25144.5,25127.3,25129.5
1770798000,25129.8,25143.5,25126.5,25143.5
1770798060,25143.7,25145.4,25133.8,25136.5
1770798120,25136.9,25141,25130.2,25131.3
1770798180,25131.1,25136.9,25130.7,25134.4
1770798240,25134.6,25143.9,25129.1,25142.1
1770798300,25141,25152.5,25141,25152.3
1770798360,25152.5,25160.1,25152.3,25158.7
1770798420,25158.8,25165.3,25157.7,25159.6
1770798480,25159.5,25160.3,25153.2,25155
1770798540,25155.1,25157.4,25151.2,25152.8
1770798600,25153.3,25166.8,25153.3,25165.3
1770798660,25164.7,25166.3,25161.6,25165.5
1770798720,25165.8,25173.5,25165.4,25167.8
1770798780,25167.6,25169.7,25165.3,25167.1
1770798840,25167.2,25177.2,25166.3,25172.1
1770798900,25172.3,25181.5,25172.3,25175.2
1770798960,25175.8,25177.3,25172.3,25177.2
1770799020,25177,25183.2,25177,25178.3
1770799080,25178.4,25179,25171.4,25172.8
1770799140,25173.9,25175,25169.7,25172.3
1770799200,25172.2,25174.6,25168.9,25169.9
1770799260,25169.8,25169.9,25163,25167
1770799320,25166.9,25169.2,25165.7,25168
1770799380,25168.5,25172.7,25165.5,25172.7
1770799440,25173.5,25177.3,25172.5,25175.7
1770799500,25175.1,25179.7,25172.7,25174.8
1770799560,25174.5,25179.3,25173.4,25178.4
1770799620,25177.9,25178.8,25175.7,25178.2
1770799680,25177.7,25179.4,25173,25174.6
1770799740,25174.4,25177.3,25172.1,25172.3
1770799800,25172.1,25177.1,25171,25173.9
1770799860,25174.3,25175.2,25171.6,25173.9
1770799920,25174,25174.8,25171.1,25172.9
1770799980,25172.7,25174,25169.3,25173.1
1770800040,25173,25176,25169.3,25170
1770800100,25170.1,25174,25168.2,25170.6
1770800160,25170.7,25176.1,25169.3,25174.6
1770800220,25173,25173.1,25166,25171.6
1770800280,25171.7,25171.7,25164.9,25170.9
1770800340,25170.6,25174.2,25167.7,25168.1
1770800400,25167.2,25172.4,25159.4,25159.4
1770800460,25160.3,25175,25159.4,25172.7
1770800520,25172.8,25188,25172.8,25183.3
1770800580,25183.5,25189.2,25181.9,25184.8
1770800640,25184.9,25188.1,25181.9,25182.9
1770800700,25182.8,25193.7,25182.8,25192.8
1770800760,25192.5,25196,25185.8,25188.1
1770800820,25188,25192.8,25187.6,25190.6
1770800880,25189.8,25194.3,25188.8,25191.5
1770800940,25191.8,25192.3,25185.5,25191.9
1770801000,25192,25193.4,25187.5,25188.6
1770801060,25188.9,25196.2,25188.7,25191.2
1770801120,25191.3,25193.3,25187.2,25187.3
1770801180,25187.2,25188.5,25174.5,25177.3
1770801240,25177.4,25178.3,25172.5,25175.7
1770801300,25175.8,25179.8,25171,25177.1
1770801360,25177.5,25179.3,25173,25173.4
1770801420,25173.2,25174.7,25166.2,25172
1770801480,25171.6,25174.4,25163.9,25171.4
1770801540,25171.3,25172.2,25160.9,25166
1770801600,25166.3,25169.1,25156.9,25161.6
1770801660,25161.7,25163.3,25154.1,25162.2
1770801720,25162.6,25166.5,25159.3,25165.3
1770801780,25164.8,25166,25153.8,25154.4
1770801840,25154.6,25160.6,25154.5,25158.6
1770801900,25158.5,25164.9,25158.5,25160.4
1770801960,25161.3,25169.1,25161.1,25168.2
1770802020,25168,25173.2,25167.1,25167.2
1770802080,25166.3,25171.8,25163.9,25170.2
1770802140,25170.1,25173.5,25170.1,25172.1
1770802200,25171.6,25174.6,25166.3,25167.5
1770802260,25167.4,25167.6,25159.5,25162
1770802320,25162.1,25163.8,25152.7,25156.8
1770802380,25156.6,25160,25147.4,25147.4
1770802440,25147.8,25150.4,25144,25149.3
1770802500,25149.5,25151.8,25145,25149.6
1770802560,25150.3,25154.9,25142.4,25144.5
1770802620,25144.6,25146.6,25137,25137.9
1770802680,25137.8,25140.1,25128.3,25132
1770802740,25132.1,25132.1,25123.4,25126.6
1770802800,25125.3,25134,25121.2,25129
1770802860,25128,25129,25123.3,25128.5
1770802920,25128.3,25131.5,25122.6,25131.1
1770802980,25131.4,25133.4,25127.7,25128.5
1770803040,25128.6,25131.1,25122.8,25131.1
1770803100,25131.2,25137.1,25130.4,25135.1
1770803160,25135.7,25142.9,25130.9,25142.9
1770803220,25142.4,25142.8,25136.5,25141.8
1770803280,25140.9,25142.4,25137.2,25139.4
1770803340,25139.3,25141.1,25128.4,25132.3
1770803400,25132.4,25137.1,25128.1,25128.6
1770803460,25128.3,25136.9,25127.9,25135.7
1770803520,25135.3,25141.1,25134.8,25138.3
1770803580,25138.6,25144.3,25136.8,25142
1770803640,25142.3,25148.1,25138.9,25144.3
1770803700,25143.8,25147.4,25139.1,25140.9
1770803760,25140.6,25140.6,25132,25136
1770803820,25135.8,25139.2,25130.2,25134.8
1770803880,25135.1,25138.1,25131.2,25131.2
1770803940,25131.1,25134.5,25121.1,25122.8
1770804000,25123.1,25123.2,25101.1,25107.3
1770804060,25107.5,25107.5,25075.7,25077.2
1770804120,25077.1,25080,25065.4,25074.1
1770804180,25074,25080.9,25064.3,25076.5
1770804240,25077,25080.3,25064.4,25079.3
1770804300,25079.4,25085.6,25069,25082.5
1770804360,25083,25088.4,25070.2,25077.9
1770804420,25076.5,25090,25072.9,25076
1770804480,25075.8,25077.2,25066.9,25072.6
1770804540,25072.1,25076.4,25067.2,25073.9
1770804600,25075,25087.7,25072.5,25085
1770804660,25085.1,25091.1,25083.1,25087.1
1770804720,25084.1,25094.2,25084.1,25091
1770804780,25090.8,25092.4,25072.4,25074.7
1770804840,25075.2,25081.5,25074.5,25080.9
1770804900,25080.1,25086.8,25076.6,25083.2
1770804960,25083.1,25088.5,25081.9,25087.2
1770805020,25086.9,25091.2,25084.7,25091.2
1770805080,25091,25094.1,25089,25092.5
1770805140,25092.3,25093.7,25088,25088.5
1770805200,25089.1,25095.1,25084.8,25094.8
1770805260,25094.4,25103.8,25094.2,25103.8
1770805320,25103.9,25108.6,25101.8,25104.3
1770805380,25103.7,25109,25103.2,25103.5
1770805440,25103.6,25104.9,25101.9,25104
1770805500,25103.8,25108.3,25096.5,25106.2
1770805560,25105.9,25107,25101.8,25103.7
1770805620,25103.9,25110.3,25099.6,25110.3
1770805680,25109.7,25115.9,25108.8,25109.2
1770805740,25108.2,25108.6,25103.8,25108.2
1770805800,25108.4,25109.5,25101.3,25102.9
1770805860,25103,25104.5,25097.8,25098.8
1770805920,25100.3,25106.4,25098.5,25105.8
1770805980,25105.2,25106.7,25100.5,25102.1
1770806040,25102,25106.4,25098.9,25102
1770806100,25101.8,25105.1,25097.8,25097.8
1770806160,25097.7,25103.6,25092.6,25103.5
1770806220,25103.6,25108.8,25103,25105.6
1770806280,25105.5,25111.5,25103.7,25108.5
1770806340,25108.2,25110.3,25104.7,25108.9
1770806400,25109.4,25113.4,25106.5,25108.6
1770806460,25108.4,25110.1,25100.4,25101.6
1770806520,25101.7,25108.5,25101.6,25105.6
1770806580,25106,25110.3,25105.4,25105.6
1770806640,25105.4,25108.3,25101.7,25105.1
1770806700,25104.8,25106.8,25099,25099.4
1770806760,25099.5,25102.3,25095,25095
1770806820,25094.8,25096.7,25089.5,25091.2
1770806880,25091.3,25094.5,25087.6,25089.2
1770806940,25089.3,25092.1,25085.2,25091.2
1770807000,25089.5,25095.7,25088,25093.3
1770807060,25093.2,25093.7,25087.6,25091
1770807120,25091.2,25093.3,25083.1,25090.6
1770807180,25091.5,25096.4,25090,25094.4
1770807240,25094.6,25094.6,25086,25093.2
1770807300,25094,25108.4,25094,25108.4
1770807360,25108.3,25114.9,25106.2,25110.7
1770807420,25110.8,25117.7,25108.7,25117.6
1770807480,25117.5,25117.9,25111,25114
1770807540,25114.6,25125.5,25111.8,25125
1770807600,25124.7,25132.6,25123,25132.6
1770807660,25132.2,25140.3,25132,25139.4
1770807720,25139.1,25141.3,25132.9,25135.6
1770807780,25135.7,25138.3,25128.1,25131.6
1770807840,25131.5,25146.5,25131.5,25145.1
1770807900,25145.5,25146.7,25142.1,25144.7
1770807960,25144.9,25149.8,25143.7,25146.6
1770808020,25146.8,25149.5,25145.3,25147.1
1770808080,25147.2,25150.2,25140.1,25140.2
1770808140,25140.3,25141.1,25135.7,25140.5
1770808200,25140.2,25140.8,25135,25135
1770808260,25135.1,25140.1,25134.5,25139.5
1770808320,25138.8,25138.8,25133.3,25133.4
1770808380,25133.3,25136.9,25131.9,25134.1
1770808440,25134.3,25137.2,25132.8,25132.8
1770808500,25133.2,25136.6,25132.1,25135.7
1770808560,25135.3,25140.4,25134.2,25139.6
1770808620,25139.7,25146.5,25139.7,25146.5
1770808680,25146.4,25154.5,25145.7,25151.8
1770808740,25152,25154.7,25149.4,25150.4
1770808800,25150.1,25157.7,25147.2,25150.7
1770808860,25152,25159.1,25150.5,25157.7
1770808920,25157.4,25160.2,25157.3,25158.6
1770808980,25158.1,25158.1,25152.7,25155.3
1770809040,25155.2,25159.9,25151.6,25151.8
1770809100,25151.7,25165.5,25151.7,25162.2
1770809160,25162.3,25162.5,25158.1,25159.8
1770809220,25160,25161.5,25154.3,25161.5
1770809280,25160.7,25161.6,25158.4,25160.4
1770809340,25160.7,25165.3,25160.4,25164.6
1770809400,25164.3,25166.5,25159.5,25163.6
1770809460,25163.7,25167.5,25163.7,25165.7
1770809520,25165.5,25165.5,25159.4,25161.5
1770809580,25161.3,25161.8,25159,25159
1770809640,25158.9,25164.6,25158.9,25161.7
1770809700,25162.1,25163.8,25157.2,25157.3
1770809760,25157.5,25160.1,25154.1,25158.9
1770809820,25158.6,25161.3,25156.3,25158.7
1770809880,25158.8,25162.5,25157.2,25159.3
1770809940,25158.6,25159.3,25151.8,25156.9
1770810000,25156.7,25156.9,25148,25149.4
1770810060,25149.3,25149.4,25141.7,25143.9
1770810120,25144,25148.9,25141.7,25144.4
1770810180,25144.2,25147.8,25130.9,25137.4
1770810240,25138.1,25146.6,25133.8,25139.3
1770810300,25140,25140.9,25131,25135.4
1770810360,25134.9,25148.5,25134.4,25147.9
1770810420,25149.1,25154.3,25138.7,25143
1770810480,25142.9,25150.7,25140.1,25146.4
1770810540,25146.5,25147.4,25137.9,25144
1770810600,25143.8,25147.8,25140.5,25141.4
1770810660,25141.3,25152.1,25140.4,25150.6
1770810720,25150.9,25154.4,25147.4,25148.2
1770810780,25147.5,25154.7,25147,25154.5
1770810840,25154.6,25156.2,25152,25152
1770810900,25151.4,25151.4,25142.3,25147.6
1770810960,25147.7,25150,25141.9,25144.1
1770811020,25144.2,25145.2,25133.5,25134.9
1770811080,25134.5,25135.9,25130.2,25130.3
1770811140,25130.2,25134.3,25128.8,25131.4
1770811200,25126.8,25147.1,25126.8,25139.2
1770811260,25138.7,25162.2,25128.1,25160.5
1770811320,25160.2,25169.4,25158.5,25163.7
1770811380,25163.1,25166.1,25152.7,25164.8
1770811440,25163.4,25165.3,25151.5,25153.5
1770811500,25153.8,25162.8,25149.4,25159.4
1770811560,25159.5,25161.3,25152.5,25152.5
1770811620,25152.4,25169.9,25150.6,25169.7
1770811680,25169.8,25175.4,25167.4,25174.9
1770811740,25175.4,25181.4,25174.1,25180.1
1770811800,25179.8,25181.3,25171.6,25180.9
1770811860,25181.1,25186,25178.6,25180.7
1770811920,25181.6,25185.6,25177.7,25179.5
1770811980,25180,25192.7,25177.1,25191.6
1770812040,25191.2,25193.7,25185.5,25190.4
1770812100,25190.9,25192.1,25183,25184.1
1770812160,25184,25184.2,25175.8,25176.3
1770812220,25176,25179.3,25175.3,25177.1
1770812280,25178.2,25178.6,25171.7,25174
1770812340,25173.7,25174,25167.8,25168.6
1770812400,25168.8,25183.9,25168.8,25182.7
1770812460,25182.3,25182.9,25176.6,25180
1770812520,25180.1,25187.5,25179.9,25184.3
1770812580,25184.1,25186.2,25181.7,25183.8
1770812640,25183.7,25184.9,25180.7,25182.6
1770812700,25182.7,25185,25179.2,25181.5
1770812760,25180.8,25182.3,25175,25178.8
1770812820,25177.9,25180.7,25175.6,25177.5
1770812880,25177,25178.5,25166.9,25168.2
1770812940,25168.3,25174.1,25168.1,25170.9
1770813000,25170.6,25176.7,25167.6,25168
1770813060,25168.6,25168.7,25162.9,25162.9
1770813120,25163,25174,25159.8,25162
1770813180,25162.5,25168.8,25161.1,25165.4
1770813240,25165.3,25168.8,25164.6,25168.6
1770813300,25168.8,25175.8,25157.2,25157.7
1770813360,25157.3,25162.2,25154.9,25157.3
1770813420,25157.5,25169.7,25155.8,25166.1
1770813480,25166.2,25172.1,25164,25170.6
1770813540,25169.2,25172.7,25166.1,25171.4
1770813600,25171.3,25172.8,25166.8,25166.9
1770813660,25166.6,25169.1,25160.3,25166.1
1770813720,25165.2,25166.6,25161.2,25163.9
1770813780,25163.7,25166.3,25160.1,25161.5
1770813840,25161.2,25165.2,25159.5,25163.8
1770813900,25163.9,25165.9,25161.3,25161.9
1770813960,25161.5,25162.6,25156.8,25157
1770814020,25158,25161.8,25147.4,25147.9
1770814080,25149.1,25159.8,25149.1,25158
1770814140,25157.9,25158.7,25153.9,25156.8
1770814200,25157,25158.8,25151.6,25154.8
1770814260,25154.1,25156.2,25150.4,25155.2
1770814320,25155.7,25155.7,25145.4,25148.5
1770814380,25148.4,25154.1,25148.4,25151.9
1770814440,25151.6,25151.6,25143.3,25144.8
1770814500,25144.7,25146.4,25139.5,25145.1
1770814560,25144.4,25156.1,25143.7,25155.2
1770814620,25155.4,25165.1,25155.3,25162.4
1770814680,25162.6,25162.9,25156.6,25160.1
1770814740,25160.2,25164.3,25159.4,25164.3
1770814800,25164.5,25165.5,25159.9,25163.7
1770814860,25164.2,25167.9,25160.5,25166.2
1770814920,25166,25167.3,25158.1,25166.8
1770814980,25166.7,25166.7,25159.5,25159.6
1770815040,25160.8,25163.9,25159,25161.4
1770815100,25161.5,25173.3,25160.3,25168.8
1770815160,25169.1,25173.2,25162.5,25164.5
1770815220,25164.4,25165.7,25162.2,25163.7
1770815280,25164,25164.2,25158.9,25159.6
1770815340,25159.4,25161,25156.5,25159
1770815400,25158.9,25160.5,25153.4,25154.5
1770815460,25154.3,25161.1,25153,25157.5
1770815520,25157.7,25160.2,25152.7,25157.3
1770815580,25157,25160.8,25153.8,25160.4
1770815640,25160.7,25167.7,25159.6,25166.1
1770815700,25167.1,25168.5,25164.6,25167.2
1770815760,25167.5,25171.7,25165.6,25169.4
