symbol,entry_time,exit_time,entry_price,exit_price,pnl,rr,exit_reason,initial_risk
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,52.31159410476685,52.764898998060225,620.9307966140865,0.5585043619244937,stop_loss,1124.8678143800253
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,52.64811082567488,52.764865346388135,220.83454614727145,0.20562594823395128,stop_loss,1124.79531478055
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,53.82361538750785,53.825429004133774,-5.617730605994943,0.002520319801451751,breakeven,1132.6954850457687
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.429948111942835,53.72800910730498,-1150.105540047517,-1.0078148255473165,stop_loss,1132.5188032191058
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.216204275403705,53.543036111091894,-1150.8885477228814,-1.0081192789048419,stop_loss,1132.610763045864
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,54.772365719931464,54.773211830451146,-8.124967914256779,0.0013380738197900028,breakeven,1109.3641806665798
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,56.109850665501185,56.11347004618781,-2.3934949890704615,0.0039211671383420025,breakeven,1109.096774273258
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,55.02634820938111,56.02972132605552,1633.1008706411817,1.480500120580241,stop_loss,1109.2680883601809
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,56.75882729121617,55.90212487345287,-1123.7109531056399,-1.0066694544711159,stop_loss,1109.029354134076
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,57.125028542109895,58.791707998854775,2259.508228174376,2.035417594656167,stop_loss,1114.0253521516956
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,61.549359280722484,60.6080055609199,-1151.3123091876892,-1.0065814199442962,stop_loss,1136.4675633264076
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,61.34825300489153,60.41434375026975,-1151.458884185502,-1.006612410416377,stop_loss,1136.5427161953598
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,61.082037517002654,60.23328176076072,-1129.3940866653936,-1.00724882394027,stop_loss,1113.3650556898024
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,64.9778937476022,64.9839222224181,-0.41340695589524756,0.004812667786772907,breakeven,1101.9904089504491
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,65.43138664790563,64.27784224276134,-1114.394513894815,-1.0057045609765356,stop_loss,1101.933245046979
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,65.78578303200858,66.31319795673097,514.0325959216204,0.47727817629509317,stop_loss,1090.7223053845876
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,67.11592815944127,65.99413859421321,-1103.676863338895,-1.0060189448469046,stop_loss,1090.657372394173
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,68.77558980669293,67.65621301065171,-1097.9974890065814,-1.006182079727846,stop_loss,1084.695283654287
