symbol,direction,entry_time,exit_time,entry_price,exit_price,sl_price,lot_size,initial_lot_size,pnl,rr,exit_reason,initial_risk,tp1_taken,tp2_taken,tp1_pnl,tp2_pnl,mom_score,risk_pct_used
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,216.17677666800367,216.206088494266,216.2277061719328,214.02424846500526,214.02424846500526,1.6461070265775115,0.005755372426778978,breakeven,1090.0148803129398,False,False,0.0,0.0,65,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,213.28456916809083,213.30797818370817,213.329306640625,243.61757492321726,243.61757492321726,0.506290380348732,0.005232529754438355,breakeven,1089.8834566970963,False,False,0.0,0.0,60,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,212.45208157130654,212.48278904128486,212.504034249442,251.76413153577522,251.76413153577522,2.3814850258258646,0.005910661602132743,breakeven,1307.9820891732522,False,False,0.0,0.0,85,1.2
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,212.44307730538506,212.46994215655954,212.49118646429008,226.55386444166058,226.55386444166058,1.2727472039020649,0.005584144845997612,breakeven,1089.9315864972339,False,False,0.0,0.0,65,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,217.3387300763811,230.34672901107785,230.3684628840855,180.72661283533503,301.21102139222506,4001.9634171843263,2.567895707966805,stop_loss,1525.8223428751628,True,False,1655.2348083621218,0.0,65,1.4
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,218.80336123875207,229.86807567496706,229.88995601109093,163.24725825231675,272.07876375386127,3335.244099616994,1.9731357838126133,stop_loss,1525.7306921259387,True,False,1532.7123378714364,0.0,65,1.4
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,219.60449780055453,229.30504629896433,229.3270067487444,269.63018730865895,269.63018730865895,2609.377952364524,1.7143940325413969,stop_loss,1525.6473476786953,False,False,0.0,0.0,60,1.4
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,225.25555550711493,229.30448119319368,229.3270067487444,300.0175516300727,300.0175516300727,1207.8692341669193,0.7962618494235871,stop_loss,1525.564450876069,False,False,0.0,0.0,80,1.4
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,226.37372332981653,229.30436937641142,229.3270067487444,398.9672751270483,398.9672751270483,1160.0833736293355,0.7664732782254506,stop_loss,1525.469838007713,False,False,0.0,0.0,65,1.4
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,217.9027719225202,223.4594261534718,223.48121643066406,326.7811081102428,326.7811081102428,1808.5073950862247,0.9982380900243569,stop_loss,1819.0145668870741,False,False,0.0,0.0,60,1.5
